wavelength,fractal_dimension,fraction_of_coating,equi_mobility_dia,mie_epsilon,length_scale_factor,m_real_bc,m_im_bc,m_real_organics,m_im_organics,volume_total,volume_bc,volume_organics,density_bc,density_organics,mass_bc,mass_organics,mass_total,mr_total/bc,mr_nonBC/BC,q_ext,q_abs,q_sca,g,c_geo,c_ext,c_abs,c_sca,ssa,mac_total,mac_bc,mac_organics
530,2.8,0,296.2388756,2,0.118550666,1.96,0.65,1.47,0.04,1979203.372,1979203.372,0,1.5,1.1,2.97E-15,0,2.97E-15,1,0,1.3951,0.97857,0.41657,0.30461,19058.31122,0.02658825,0.018649892,0.007939121,0.298595083,6.281952249,6.281952249,0
530,2.8,0,306.8479983,2,0.118550666,1.96,0.65,1.47,0.04,2120575.041,2120575.041,0,1.5,1.1,3.18E-15,0,3.18E-15,1,0,1.4379,0.99811,0.43981,0.32237,19955.37516,0.028693834,0.019917659,0.008776574,0.305869671,6.261716472,6.261716472,0
530,2.8,0,327.073759,2,0.118550666,1.96,0.65,1.47,0.04,2403318.38,2403318.38,0,1.5,1.1,3.6E-15,0,3.6E-15,1,0,1.5193,1.0358,0.4835,0.35758,21691.9372,0.03295656,0.022468509,0.010488052,0.318238663,6.23263477,6.23263477,0
530,2.8,0,346.163353,2,0.118550666,1.96,0.65,1.47,0.04,2686061.719,2686061.719,0,1.5,1.1,4.03E-15,0,4.03E-15,1,0,1.5941,1.0704,0.52375,0.39069,23361.53946,0.03724063,0.025006192,0.012235606,0.328555298,6.206407857,6.206407857,0
530,2.8,0,364.2911265,2,0.118550666,1.96,0.65,1.47,0.04,2968805.058,2968805.058,0,1.5,1.1,4.45E-15,0,4.45E-15,1,0,1.6649,1.1037,0.56125,0.42306,24973.45256,0.041578301,0.0275632,0.01401635,0.337107334,6.189515995,6.189515995,0
530,2.8,0,381.5908468,2,0.118550666,1.96,0.65,1.47,0.04,3251548.396,3251548.396,0,1.5,1.1,4.88E-15,0,4.88E-15,1,0,1.7304,1.1341,0.59627,0.45342,26534.90975,0.045916008,0.030093241,0.015821971,0.344585067,6.170032956,6.170032956,0
530,2.8,0,398.1678195,2,0.118550666,1.96,0.65,1.47,0.04,3534291.735,3534291.735,0,1.5,1.1,5.3E-15,0,5.3E-15,1,0,1.793,1.1631,0.62986,0.48123,28051.69209,0.050296684,0.032626923,0.017668639,0.351288344,6.154353878,6.154353878,0
530,2.8,0,421.8590287,2,0.118550666,1.96,0.65,1.47,0.04,3958406.744,3958406.744,0,1.5,1.1,5.94E-15,0,5.94E-15,1,0,1.882,1.2044,0.67757,0.51992,30253.18328,0.056936491,0.036436934,0.020498649,0.360026567,6.13663296,6.13663296,0
530,2.8,0,444.3357086,2,0.118550666,1.96,0.65,1.47,0.04,4382521.752,4382521.752,0,1.5,1.1,6.57E-15,0,6.57E-15,1,0,1.9662,1.243,0.72324,0.55377,32377.267,0.063660182,0.040244943,0.023416535,0.367836436,6.122037366,6.122037366,0
530,2.8,0,465.7694505,2,0.118550666,1.96,0.65,1.47,0.04,4806636.76,4806636.76,0,1.5,1.1,7.21E-15,0,7.21E-15,1,0,2.0439,1.2773,0.76659,0.5836,34433.80393,0.070379252,0.043982298,0.02639661,0.375062381,6.100217949,6.100217949,0
530,2.8,0,486.2948068,2,0.118550666,1.96,0.65,1.47,0.04,5230751.768,5230751.768,0,1.5,1.1,7.85E-15,0,7.85E-15,1,0,2.118,1.3094,0.80869,0.60895,36430.6461,0.077160108,0.047702288,0.029461099,0.381817753,6.079723669,6.079723669,0
530,2.8,0,506.0196105,2,0.118550666,1.96,0.65,1.47,0.04,5654866.776,5654866.776,0,1.5,1.1,8.48E-15,0,8.48E-15,1,0,2.1899,1.3399,0.85,0.63079,38374.17499,0.084035606,0.051417557,0.032618049,0.388145577,6.061746941,6.061746941,0
530,2.8,0,537.3473785,2,0.118550666,1.96,0.65,1.47,0.04,6361725.124,6361725.124,0,1.5,1.1,9.54E-15,0,9.54E-15,1,0,2.3035,1.3863,0.9172,0.659,41508.85305,0.095615643,0.057543723,0.03807192,0.398176688,6.030201123,6.030201123,0
530,2.8,0,567.0109613,2,0.118550666,1.96,0.65,1.47,0.04,7068583.471,7068583.471,0,1.5,1.1,1.06E-14,0,1.06E-14,1,0,2.405,1.4246,0.9804,0.68022,44529.28554,0.107092932,0.06343642,0.043656512,0.407650728,5.982945092,5.982945092,0
530,2.8,0,595.2531798,2,0.118550666,1.96,0.65,1.47,0.04,7775441.818,7775441.818,0,1.5,1.1,1.17E-14,0,1.17E-14,1,0,2.4984,1.4579,1.0405,0.69595,47450.50627,0.118550345,0.069178093,0.049372252,0.416466539,5.931332239,5.931332239,0
530,2.8,0,622.2628734,2,0.118550666,1.96,0.65,1.47,0.04,8482300.165,8482300.165,0,1.5,1.1,1.27E-14,0,1.27E-14,1,0,2.5848,1.4879,1.0969,0.70871,50284.39444,0.129975103,0.07481815,0.055156952,0.424365522,5.880335053,5.880335053,0
530,2.8,0,673.1575991,2,0.118550666,1.96,0.65,1.47,0.04,9896016.859,9896016.859,0,1.5,1.1,1.48E-14,0,1.48E-14,1,0,2.7377,1.5387,1.199,0.72819,55726.84006,0.15256337,0.085746889,0.066816481,0.437958871,5.776525379,5.776525379,0
530,2.8,0,720.5973253,2,0.118550666,1.96,0.65,1.47,0.04,11309733.55,11309733.55,0,1.5,1.1,1.7E-14,0,1.7E-14,1,0,2.8735,1.5837,1.2898,0.74334,60915.20575,0.175039844,0.096471411,0.078568432,0.448860275,5.686630364,5.686630364,0
530,2.8,0,765.2096394,2,0.118550666,1.96,0.65,1.47,0.04,12723450.25,12723450.25,0,1.5,1.1,1.91E-14,0,1.91E-14,1,0,2.9953,1.6243,1.371,0.75727,65891.19699,0.197363902,0.107027071,0.090336831,0.45771709,5.607864177,5.607864177,0
530,2.8,0,807.4520703,2,0.118550666,1.96,0.65,1.47,0.04,14137166.94,14137166.94,0,1.5,1.1,2.12E-14,0,2.12E-14,1,0,3.1044,1.6608,1.4436,0.77063,70685.83471,0.219437105,0.117395034,0.102042071,0.465017395,5.536,5.536,0
467,1.5,0,23.8296,2,0.134543583,1.92,0.67,1.59,0.11,14137.16694,14137.16694,0,1.5,1.1,2.12E-17,0,2.12E-17,1,0,0.19183,0.1903,0.0015346,0.0070752,706.8583471,0.000135597,0.000134515,0.00000108,0.007999791,6.343333333,6.343333333,0
467,1.5,0,33.93454654,2,0.134543583,1.92,0.67,1.59,0.11,28274.33388,28274.33388,0,1.5,1.1,4.24E-17,0,4.24E-17,1,0,0.25377,0.24984,0.0039274,0.017365,1122.067684,0.000284747,0.000280337,0.00000441,0.015476219,6.60993798,6.60993798,0
467,1.5,0,48.32449764,2,0.134543583,1.92,0.67,1.59,0.11,56548.66776,56548.66776,0,1.5,1.1,8.48E-17,0,8.48E-17,1,0,0.33749,0.32797,0.0095147,0.044768,1781.171422,0.000601128,0.000584171,0.0000169,0.028192539,6.886938446,6.886938446,0
467,1.5,0,59.42564307,2,0.134543583,1.92,0.67,1.59,0.11,84823.00165,84823.00165,0,1.5,1.1,1.27E-16,0,1.27E-16,1,0,0.39463,0.37925,0.015386,0.071666,2333.994837,0.000921064,0.000885168,0.0000359,0.03898842,6.956977273,6.956977273,0
467,1.5,0,68.81651032,2,0.134543583,1.92,0.67,1.59,0.11,113097.3355,113097.3355,0,1.5,1.1,1.7E-16,0,1.7E-16,1,0,0.44309,0.4217,0.021392,0.096856,2827.433388,0.001252807,0.001192329,0.0000605,0.048279131,7.028333333,7.028333333,0
467,1.5,0,77.11107407,2,0.134543583,1.92,0.67,1.59,0.11,141371.6694,141371.6694,0,1.5,1.1,2.12E-16,0,2.12E-16,1,0,0.48282,0.45598,0.026834,0.12572,3280.945811,0.001584106,0.001496046,0.000088,0.055577648,7.054905588,7.054905588,0
467,1.5,0,84.62509864,2,0.134543583,1.92,0.67,1.59,0.11,169646.0033,169646.0033,0,1.5,1.1,2.54E-16,0,2.54E-16,1,0,0.52126,0.48923,0.03203,0.15496,3704.98586,0.001931261,0.00181259,0.000118671,0.061447262,7.123029513,7.123029513,0
467,1.5,0,91.54656441,2,0.134543583,1.92,0.67,1.59,0.11,197920.3372,197920.3372,0,1.5,1.1,2.97E-16,0,2.97E-16,1,0,0.55367,0.51767,0.036005,0.19603,4105.988682,0.002273363,0.002125547,0.000147836,0.065029711,7.159605025,7.159605025,0
467,1.5,0,97.99816497,2,0.134543583,1.92,0.67,1.59,0.11,226194.6711,226194.6711,0,1.5,1.1,3.39E-16,0,3.39E-16,1,0,0.58082,0.54109,0.039729,0.23031,4488.270735,0.002606877,0.002428558,0.000178315,0.06840157,7.157723627,7.157723627,0
467,1.5,0,104.0652496,2,0.134543583,1.92,0.67,1.59,0.11,254469.0049,254469.0049,0,1.5,1.1,3.82E-16,0,3.82E-16,1,0,0.60453,0.56123,0.043298,0.25833,4854.904904,0.002934936,0.002724718,0.000210208,0.071622583,7.138310826,7.138310826,0
467,1.5,0,109.8100401,2,0.134543583,1.92,0.67,1.59,0.11,282743.3388,282743.3388,0,1.5,1.1,4.24E-16,0,4.24E-16,1,0,0.62812,0.58105,0.047071,0.27765,5208.176831,0.00327136,0.003026211,0.000245154,0.074939502,7.135355008,7.135355008,0
467,1.5,0,120.5103883,2,0.134543583,1.92,0.67,1.59,0.11,339292.0066,339292.0066,0,1.5,1.1,5.09E-16,0,5.09E-16,1,0,0.67356,0.61896,0.054604,0.30465,5881.298452,0.003961407,0.003640288,0.000321142,0.081067759,7.152714906,7.152714906,0
467,1.5,0,130.366903,2,0.134543583,1.92,0.67,1.59,0.11,395840.6744,395840.6744,0,1.5,1.1,5.94E-16,0,5.94E-16,1,0,0.71469,0.65348,0.061213,0.32813,6517.850753,0.004658243,0.004259285,0.000398977,0.085649722,7.173399781,7.173399781,0
467,1.5,0,139.554306,2,0.134543583,1.92,0.67,1.59,0.11,452389.3421,452389.3421,0,1.5,1.1,6.79E-16,0,6.79E-16,1,0,0.75154,0.68475,0.06679,0.34799,7124.685686,0.005354486,0.004878629,0.000475858,0.088870852,7.189424491,7.189424491,0
467,1.5,0,148.194139,2,0.134543583,1.92,0.67,1.59,0.11,508938.0099,508938.0099,0,1.5,1.1,7.63E-16,0,7.63E-16,1,0,0.78581,0.71233,0.073481,0.3527,7706.681152,0.006055987,0.0054897,0.000566295,0.093509882,7.191052844,7.191052844,0
467,1.5,0,156.3750091,2,0.134543583,1.92,0.67,1.59,0.11,565486.6776,565486.6776,0,1.5,1.1,8.48E-16,0,8.48E-16,1,0,0.81819,0.73787,0.080326,0.3537,8267.465381,0.006764357,0.006100315,0.000664092,0.09817524,7.191816562,7.191816562,0
467,1.5,0,167.9280506,2,0.134543583,1.92,0.67,1.59,0.11,650309.6793,650309.6793,0,1.5,1.1,9.75E-16,0,9.75E-16,1,0,0.8623,0.77272,0.089578,0.36189,9074.811483,0.00782521,0.007012288,0.000812903,0.103882639,7.1886657,7.1886657,0
467,1.5,0,178.7633389,2,0.134543583,1.92,0.67,1.59,0.11,735132.6809,735132.6809,0,1.5,1.1,1.1E-15,0,1.1E-15,1,0,0.90372,0.80582,0.097901,0.3756,9847.695694,0.00889956,0.00793547,0.000964099,0.10833112,7.196406263,7.196406263,0
467,1.5,0,189.0014035,2,0.134543583,1.92,0.67,1.59,0.11,819955.6826,819955.6826,0,1.5,1.1,1.23E-15,0,1.23E-15,1,0,0.93949,0.83459,0.1049,0.39236,10591.3435,0.009950461,0.008839429,0.001111032,0.111656324,7.186916363,7.186916363,0
467,1.5,0,195.5404067,2,0.134543583,1.92,0.67,1.59,0.11,876504.3504,876504.3504,0,1.5,1.1,1.31E-15,0,1.31E-15,1,0,0.96187,0.85235,0.10952,0.40055,11072.86956,0.010650661,0.00943796,0.001212701,0.113861541,7.178485282,7.178485282,0
467,1.5,0,204.9728303,2,0.134543583,1.92,0.67,1.59,0.11,961327.352,961327.352,0,1.5,1.1,1.44E-15,0,1.44E-15,1,0,0.99406,0.87845,0.11561,0.41387,11776.19529,0.011706245,0.010344799,0.001361446,0.116300827,7.173968877,7.173968877,0
467,1.5,0,211.0358926,2,0.134543583,1.92,0.67,1.59,0.11,1017876.02,1017876.02,0,1.5,1.1,1.53E-15,0,1.53E-15,1,0,1.0143,0.89481,0.11949,0.42123,12233.59377,0.012408534,0.010946742,0.001461792,0.117805383,7.169662989,7.169662989,0
467,1.5,0,219.8290078,2,0.134543583,1.92,0.67,1.59,0.11,1102699.021,1102699.021,0,1.5,1.1,1.65E-15,0,1.65E-15,1,0,1.0426,0.9194,0.12324,0.43393,12904.13187,0.013453848,0.011864059,0.001590305,0.118204489,7.172739259,7.172739259,0
467,1.5,0,228.2964658,2,0.134543583,1.92,0.67,1.59,0.11,1187522.023,1187522.023,0,1.5,1.1,1.78E-15,0,1.78E-15,1,0,1.0707,0.94154,0.12918,0.44038,13557.67591,0.014516204,0.012765094,0.001751381,0.120650042,7.166235759,7.166235759,0
467,1.5,0,236.4723854,2,0.134543583,1.92,0.67,1.59,0.11,1272345.025,1272345.025,0,1.5,1.1,1.91E-15,0,1.91E-15,1,0,1.0953,0.96214,0.1332,0.45004,14195.82806,0.01554869,0.013658374,0.001890884,0.121610518,7.156535762,7.156535762,0
467,1.5,0,249.5265445,2,0.134543583,1.92,0.67,1.59,0.11,1413716.694,1413716.694,0,1.5,1.1,2.12E-15,0,2.12E-15,1,0,1.139,0.99634,0.14269,0.46077,15228.80144,0.017345605,0.015173064,0.002172998,0.125276558,7.155164864,7.155164864,0
467,1.5,0,261.9551987,2,0.134543583,1.92,0.67,1.59,0.11,1555088.364,1555088.364,0,1.5,1.1,2.33E-15,0,2.33E-15,1,0,1.1784,1.029,0.14936,0.47362,16227.84488,0.019122892,0.016698452,0.002423791,0.126748133,7.158629597,7.158629597,0
467,1.5,0,273.8414514,2,0.134543583,1.92,0.67,1.59,0.11,1696460.033,1696460.033,0,1.5,1.1,2.54E-15,0,2.54E-15,1,0,1.215,1.0594,0.15567,0.48559,17197.021,0.020894381,0.018218524,0.00267706,0.128123457,7.159427549,7.159427549,0
467,1.5,0,285.2514509,2,0.134543583,1.92,0.67,1.59,0.11,1837831.702,1837831.702,0,1.5,1.1,2.76E-15,0,2.76E-15,1,0,1.2487,1.0872,0.1615,0.49271,18139.61056,0.022650932,0.019721385,0.002929547,0.129334508,7.153859474,7.153859474,0
467,1.5,0,296.2388756,2,0.134543583,1.92,0.67,1.59,0.11,1979203.372,1979203.372,0,1.5,1.1,2.97E-15,0,2.97E-15,1,0,1.2825,1.114,0.1685,0.49386,19058.31122,0.024442284,0.021230959,0.003211325,0.131384016,7.151348197,7.151348197,0
467,1.5,0,306.8479983,2,0.134543583,1.92,0.67,1.59,0.11,2120575.041,2120575.041,0,1.5,1.1,3.18E-15,0,3.18E-15,1,0,1.317,1.1405,0.17653,0.49239,19955.37516,0.026281229,0.022759105,0.003522722,0.134039484,7.155010606,7.155010606,0
467,1.5,0,327.073759,2,0.134543583,1.92,0.67,1.59,0.11,2403318.38,2403318.38,0,1.5,1.1,3.6E-15,0,3.6E-15,1,0,1.3816,1.1876,0.19393,0.49045,21691.9372,0.02996958,0.025761345,0.004206717,0.140366242,7.146048516,7.146048516,0
467,1.5,0,346.163353,2,0.134543583,1.92,0.67,1.59,0.11,2686061.719,2686061.719,0,1.5,1.1,4.03E-15,0,4.03E-15,1,0,1.4425,1.2323,0.2102,0.49762,23361.53946,0.033699021,0.028788425,0.004910596,0.145719237,7.145138642,7.145138642,0
467,1.5,0,364.2911265,2,0.134543583,1.92,0.67,1.59,0.11,2968805.058,2968805.058,0,1.5,1.1,4.45E-15,0,4.45E-15,1,0,1.496,1.271,0.22497,0.51265,24973.45256,0.037360285,0.031741258,0.005618278,0.150381016,7.127729301,7.127729301,0
467,1.5,0,381.5908468,2,0.134543583,1.92,0.67,1.59,0.11,3251548.396,3251548.396,0,1.5,1.1,4.88E-15,0,4.88E-15,1,0,1.5485,1.3096,0.23892,0.52665,26534.90975,0.041089308,0.034750118,0.006339721,0.15429125,7.124834811,7.124834811,0
467,1.5,0,398.1678195,2,0.134543583,1.92,0.67,1.59,0.11,3534291.735,3534291.735,0,1.5,1.1,5.3E-15,0,5.3E-15,1,0,1.598,1.3463,0.25167,0.5406,28051.69209,0.044826604,0.037765993,0.007059769,0.157490613,7.123726788,7.123726788,0
467,1.5,0,421.8590287,2,0.134543583,1.92,0.67,1.59,0.11,3958406.744,3958406.744,0,1.5,1.1,5.94E-15,0,5.94E-15,1,0,1.6659,1.3983,0.26757,0.55615,30253.18328,0.050398778,0.042303026,0.008094844,0.160615883,7.124588067,7.124588067,0
467,1.5,0,444.3357086,2,0.134543583,1.92,0.67,1.59,0.11,4382521.752,4382521.752,0,1.5,1.1,6.57E-15,0,6.57E-15,1,0,1.7319,1.4469,0.28494,0.55584,32377.267,0.056074189,0.046846668,0.009225578,0.164524511,7.126287904,7.126287904,0
467,1.5,0,465.7694505,2,0.134543583,1.92,0.67,1.59,0.11,4806636.76,4806636.76,0,1.5,1.1,7.21E-15,0,7.21E-15,1,0,1.7915,1.4897,0.30177,0.55664,34433.80393,0.06168816,0.051296038,0.010391089,0.168445437,7.114612603,7.114612603,0
467,1.5,0,486.2948068,2,0.134543583,1.92,0.67,1.59,0.11,5230751.768,5230751.768,0,1.5,1.1,7.85E-15,0,7.85E-15,1,0,1.8495,1.5288,0.32074,0.56004,36430.6461,0.06737848,0.055695172,0.011684765,0.173419843,7.098427941,7.098427941,0
467,1.5,0,506.0196105,2,0.134543583,1.92,0.67,1.59,0.11,5654866.776,5654866.776,0,1.5,1.1,8.48E-15,0,8.48E-15,1,0,1.9046,1.5675,0.33708,0.56533,38374.17499,0.073087454,0.060151519,0.012935167,0.176982043,7.091416023,7.091416023,0
467,1.5,0,537.3473785,2,0.134543583,1.92,0.67,1.59,0.11,6361725.124,6361725.124,0,1.5,1.1,9.54E-15,0,9.54E-15,1,0,1.9881,1.6261,0.36201,0.57916,41508.85305,0.082523751,0.067497546,0.01502662,0.182088426,7.073295857,7.073295857,0
467,1.5,0,567.0109613,2,0.134543583,1.92,0.67,1.59,0.11,7068583.471,7068583.471,0,1.5,1.1,1.06E-14,0,1.06E-14,1,0,2.0649,1.6836,0.38132,0.59394,44529.28554,0.091948522,0.074969505,0.016979907,0.184667538,7.070676932,7.070676932,0
467,1.5,0,595.2531798,2,0.134543583,1.92,0.67,1.59,0.11,7775441.818,7775441.818,0,1.5,1.1,1.17E-14,0,1.17E-14,1,0,2.1336,1.7352,0.39844,0.59776,47450.50627,0.1012404,0.082336118,0.01890618,0.186745407,7.059501819,7.059501819,0
467,1.5,0,622.2628734,2,0.134543583,1.92,0.67,1.59,0.11,8482300.165,8482300.165,0,1.5,1.1,1.27E-14,0,1.27E-14,1,0,2.2015,1.7854,0.41613,0.60189,50284.39444,0.110701094,0.089777758,0.020924845,0.189021122,7.056085895,7.056085895,0
467,1.5,0,673.1575991,2,0.134543583,1.92,0.67,1.59,0.11,9896016.859,9896016.859,0,1.5,1.1,1.48E-14,0,1.48E-14,1,0,2.3216,1.8771,0.44454,0.61821,55726.84006,0.129375432,0.104604851,0.024772809,0.191480014,7.046932988,7.046932988,0
467,1.5,0,720.5973253,2,0.134543583,1.92,0.67,1.59,0.11,11309733.55,11309733.55,0,1.5,1.1,1.7E-14,0,1.7E-14,1,0,2.4395,1.9597,0.4798,0.63362,60915.20575,0.148602644,0.119375529,0.029227116,0.196679647,7.03674277,7.03674277,0
467,1.5,0,765.2096394,2,0.134543583,1.92,0.67,1.59,0.11,12723450.25,12723450.25,0,1.5,1.1,1.91E-14,0,1.91E-14,1,0,2.5487,2.0358,0.51289,0.64335,65891.19699,0.167936894,0.134141299,0.033794936,0.201235924,7.028559928,7.028559928,0
467,1.5,0,807.4520703,2,0.134543583,1.92,0.67,1.59,0.11,14137166.94,14137166.94,0,1.5,1.1,2.12E-14,0,2.12E-14,1,0,2.6466,2.1041,0.54258,0.65006,70685.83471,0.18707713,0.148730065,0.03835272,0.205010202,7.013666667,7.013666667,0
467,1.5,5,24.306192,2,0.134543583,1.92,0.67,1.59,0.11,15002.47466,14137.16694,865.3077141,1.5,1.1,2.12E-17,9.52E-19,2.22E-17,1.044885867,0.044885867,0.18954,0.18795,0.0015854,0.0096052,735.4154243,0.000139391,0.000138221,0.00000117,0.008364461,6.238103326,6.518106,145.2151085
467,1.5,5,34.61323747,2,0.134543583,1.92,0.67,1.59,0.11,30004.94931,28274.33388,1730.615428,1.5,1.1,4.24E-17,1.9E-18,4.43E-17,1.044885867,0.044885867,0.25608,0.25198,0.0041017,0.019976,1167.399218,0.000298948,0.000294161,0.00000479,0.01601726,6.637934668,6.935884118,154.5226735
467,1.5,5,42.56462035,2,0.134543583,1.92,0.67,1.59,0.11,45007.42397,42411.50082,2595.923142,1.5,1.1,6.36E-17,2.86E-18,6.65E-17,1.044885867,0.044885867,0.30676,0.29974,0.0070247,0.034689,1529.725727,0.000469259,0.00045852,0.0000107,0.022899661,6.897862272,7.207478798,160.5734574
467,1.5,5,49.29098759,2,0.134543583,1.92,0.67,1.59,0.11,60009.89862,56548.66776,3461.230857,1.5,1.1,8.48E-17,3.81E-18,8.86E-17,1.044885867,0.044885867,0.34427,0.33429,0.0099787,0.048077,1853.130747,0.000637977,0.000619483,0.0000185,0.028985099,6.989513618,7.303243995,162.7069841
467,1.5,5,55.23210895,2,0.134543583,1.92,0.67,1.59,0.11,75012.37328,70685.83471,4326.538571,1.5,1.1,1.06E-16,4.76E-18,1.11E-16,1.044885867,0.044885867,0.37584,0.36271,0.013131,0.060424,2150.367746,0.000808194,0.00077996,0.0000282,0.034937739,7.040115137,7.356116806,163.8849231
467,1.5,5,60.61415593,2,0.134543583,1.92,0.67,1.59,0.11,90014.84793,84823.00165,5191.846285,1.5,1.1,1.27E-16,5.71E-18,1.33E-16,1.044885867,0.044885867,0.40305,0.38681,0.016238,0.073208,2428.288229,0.000978722,0.000939286,0.0000394,0.040287805,7.065195391,7.382322809,164.4687595
467,1.5,5,65.57177267,2,0.134543583,1.92,0.67,1.59,0.11,105017.3226,98960.16859,6057.153999,1.5,1.1,1.48E-16,6.66E-18,1.55E-16,1.044885867,0.044885867,0.42967,0.41017,0.019501,0.084648,2691.109861,0.001156289,0.001103813,0.0000525,0.045385994,7.116636439,7.436072833,165.6662416
467,1.5,5,70.19284052,2,0.134543583,1.92,0.67,1.59,0.11,120019.7972,113097.3355,6922.461713,1.5,1.1,1.7E-16,7.61E-18,1.77E-16,1.044885867,0.044885867,0.45452,0.43204,0.022475,0.099728,2941.661697,0.001337044,0.001270916,0.0000661,0.049447769,7.169753022,7.4915736,166.9027281
467,1.5,5,74.5384923,2,0.134543583,1.92,0.67,1.59,0.11,135022.2719,127234.5025,7787.769427,1.5,1.1,1.91E-16,8.57E-18,1.99E-16,1.044885867,0.044885867,0.47709,0.45147,0.025614,0.11193,3181.957739,0.00151808,0.001436558,0.0000815,0.053687983,7.20374439,7.5270907,167.6940039
467,1.5,5,78.65329555,2,0.134543583,1.92,0.67,1.59,0.11,150024.7466,141371.6694,8653.077141,1.5,1.1,2.12E-16,9.52E-18,2.22E-16,1.044885867,0.044885867,0.49466,0.46647,0.028192,0.12915,3413.496021,0.00168852,0.001592293,0.0000962,0.056992682,7.186221824,7.508781619,167.2861009
467,1.5,5,86.31760061,2,0.134543583,1.92,0.67,1.59,0.11,180029.6959,169646.0033,10383.69257,1.5,1.1,2.54E-16,1.14E-17,2.66E-16,1.044885867,0.044885867,0.53429,0.5007,0.033597,0.15783,3854.667289,0.00205951,0.001930032,0.000129505,0.062881581,7.258731686,7.584546149,168.9740382
467,1.5,5,93.3774957,2,0.134543583,1.92,0.67,1.59,0.11,210034.6452,197920.3372,12114.308,1.5,1.1,2.97E-16,1.33E-17,3.1E-16,1.044885867,0.044885867,0.56747,0.52938,0.03809,0.19132,4271.870625,0.002424158,0.002261443,0.000162716,0.067122491,7.290126846,7.617350508,169.7048776
467,1.5,5,99.95812827,2,0.134543583,1.92,0.67,1.59,0.11,240039.5945,226194.6711,13844.92343,1.5,1.1,3.39E-16,1.52E-17,3.55E-16,1.044885867,0.044885867,0.5978,0.55557,0.042227,0.2226,4669.596873,0.002791485,0.002594288,0.000197183,0.070637337,7.317718397,7.646180529,170.3471738
467,1.5,5,106.1465545,2,0.134543583,1.92,0.67,1.59,0.11,270044.5438,254469.0049,15575.53885,1.5,1.1,3.82E-16,1.71E-17,3.99E-16,1.044885867,0.044885867,0.62505,0.57911,0.045933,0.25201,5051.043062,0.003157154,0.00292511,0.00023201,0.073486921,7.334105111,7.663302775,170.7286356
467,1.5,5,112.0062409,2,0.134543583,1.92,0.67,1.59,0.11,300049.4931,282743.3388,17306.15428,1.5,1.1,4.24E-16,1.9E-17,4.43E-16,1.044885867,0.044885867,0.64977,0.59998,0.049787,0.27383,5418.587175,0.003520835,0.003251044,0.000269775,0.076622497,7.336186145,7.665477218,170.7770795
467,1.5,5,120.281302,2,0.134543583,1.92,0.67,1.59,0.11,345056.9171,325154.8396,19902.07743,1.5,1.1,4.88E-16,2.19E-17,5.1E-16,1.044885867,0.044885867,0.68545,0.62994,0.055506,0.29836,5947.730635,0.004076872,0.003746713,0.000330135,0.08097746,7.351909314,7.681906135,171.1430948
467,1.5,5,128.0422602,2,0.134543583,1.92,0.67,1.59,0.11,390064.341,367566.3405,22498.00057,1.5,1.1,5.51E-16,2.47E-17,5.76E-16,1.044885867,0.044885867,0.71583,0.65438,0.061456,0.3105,6454.287395,0.004620173,0.004223557,0.000396655,0.085852786,7.331324938,7.660397812,170.6639167
467,1.5,5,135.3754468,2,0.134543583,1.92,0.67,1.59,0.11,435071.765,409977.8413,25093.92371,1.5,1.1,6.15E-16,2.76E-17,6.43E-16,1.044885867,0.044885867,0.74821,0.68108,0.067124,0.32141,6941.682292,0.005193836,0.004727841,0.000465953,0.089712781,7.357704844,7.687961802,171.2780074
467,1.5,5,140.0591183,2,0.134543583,1.92,0.67,1.59,0.11,465076.7143,438252.1752,26824.53914,1.5,1.1,6.57E-16,2.95E-17,6.87E-16,1.044885867,0.044885867,0.76802,0.69678,0.071243,0.32335,7257.279736,0.005573736,0.005056727,0.00051703,0.092761907,7.361822563,7.692264349,171.3738627
467,1.5,5,146.815251,2,0.134543583,1.92,0.67,1.59,0.11,510084.1383,480663.676,29420.46228,1.5,1.1,7.21E-16,3.24E-17,7.53E-16,1.044885867,0.044885867,0.79419,0.71679,0.077404,0.3243,7718.247111,0.006129755,0.005532362,0.000597423,0.097462824,7.343603149,7.673227141,170.9497379
467,1.5,5,151.1580218,2,0.134543583,1.92,0.67,1.59,0.11,540089.0876,508938.0099,31151.07771,1.5,1.1,7.63E-16,3.43E-17,7.98E-16,1.044885867,0.044885867,0.81017,0.72995,0.08022,0.33392,8018.03107,0.006495968,0.005852762,0.000643206,0.099016256,7.337292738,7.666633482,170.8028395
467,1.5,5,157.456239,2,0.134543583,1.92,0.67,1.59,0.11,585096.5116,551349.5107,33747.00085,1.5,1.1,8.27E-16,3.71E-17,8.64E-16,1.044885867,0.044885867,0.83413,0.74951,0.084613,0.34579,8457.509073,0.007054662,0.006338988,0.000715615,0.101438625,7.335551941,7.664814547,170.762316
467,1.5,5,163.5211988,2,0.134543583,1.92,0.67,1.59,0.11,630103.9355,593761.0115,36342.92399,1.5,1.1,8.91E-16,4E-17,9.31E-16,1.044885867,0.044885867,0.85959,0.76869,0.090902,0.34428,8885.848981,0.007638187,0.006830463,0.000807741,0.105750416,7.339701003,7.669149844,170.8589009
